"ID","Process ID","Process Name","Host Name","Kernel Name","Context","Stream","Block Size","Grid Size","Device","CC","Section Name","Metric Name","Metric Unit","Metric Value","Rule Name","Rule Type","Rule Description","Estimated Speedup Type","Estimated Speedup"
"0","2995846","MOM6SIS2","127.0.0.1","nvkernel_generic_cobalt_generic_cobalt_update_from_source__F1L3510_2_","1","13","(128, 1, 1)","(9600, 1, 1)","0","9.0","InstructionStats","","","","FPInstructions","OPT","This kernel executes 1651200 fused and 3417600 non-fused FP32 instructions. By converting pairs of non-fused instructions to their fused (https://docs.nvidia.com/cuda/floating-point/#cuda-and-floating-point), higher-throughput equivalent, the achieved FP32 performance could be increased by up to 34% (relative to its current performance). Check the Source page to identify where this kernel executes FP32 instructions.","global","1.993"
"0","2995846","MOM6SIS2","127.0.0.1","nvkernel_generic_cobalt_generic_cobalt_update_from_source__F1L3510_2_","1","13","(128, 1, 1)","(9600, 1, 1)","0","9.0","InstructionStats","","","","FPInstructions","OPT","This kernel executes 16051200 fused and 11788800 non-fused FP64 instructions. By converting pairs of non-fused instructions to their fused (https://docs.nvidia.com/cuda/floating-point/#cuda-and-floating-point), higher-throughput equivalent, the achieved FP64 performance could be increased by up to 21% (relative to its current performance). Check the Source page to identify where this kernel executes FP64 instructions.","global","0.2855"
"0","2995846","MOM6SIS2","127.0.0.1","nvkernel_generic_cobalt_generic_cobalt_update_from_source__F1L3510_2_","1","13","(128, 1, 1)","(9600, 1, 1)","0","9.0","Launch Statistics","Block Size","","128",
"0","2995846","MOM6SIS2","127.0.0.1","nvkernel_generic_cobalt_generic_cobalt_update_from_source__F1L3510_2_","1","13","(128, 1, 1)","(9600, 1, 1)","0","9.0","Launch Statistics","Cluster Scheduling Policy","","PolicySpread",
"0","2995846","MOM6SIS2","127.0.0.1","nvkernel_generic_cobalt_generic_cobalt_update_from_source__F1L3510_2_","1","13","(128, 1, 1)","(9600, 1, 1)","0","9.0","Launch Statistics","Cluster Size","","0",
"0","2995846","MOM6SIS2","127.0.0.1","nvkernel_generic_cobalt_generic_cobalt_update_from_source__F1L3510_2_","1","13","(128, 1, 1)","(9600, 1, 1)","0","9.0","Launch Statistics","Function Cache Configuration","","CachePreferNone",
"0","2995846","MOM6SIS2","127.0.0.1","nvkernel_generic_cobalt_generic_cobalt_update_from_source__F1L3510_2_","1","13","(128, 1, 1)","(9600, 1, 1)","0","9.0","Launch Statistics","Grid Size","","9600",
"0","2995846","MOM6SIS2","127.0.0.1","nvkernel_generic_cobalt_generic_cobalt_update_from_source__F1L3510_2_","1","13","(128, 1, 1)","(9600, 1, 1)","0","9.0","Launch Statistics","Registers Per Thread","register/thread","72",
"0","2995846","MOM6SIS2","127.0.0.1","nvkernel_generic_cobalt_generic_cobalt_update_from_source__F1L3510_2_","1","13","(128, 1, 1)","(9600, 1, 1)","0","9.0","Launch Statistics","Shared Memory Configuration Size","Kbyte","16.38",
"0","2995846","MOM6SIS2","127.0.0.1","nvkernel_generic_cobalt_generic_cobalt_update_from_source__F1L3510_2_","1","13","(128, 1, 1)","(9600, 1, 1)","0","9.0","Launch Statistics","Driver Shared Memory Per Block","Kbyte/block","1.02",
"0","2995846","MOM6SIS2","127.0.0.1","nvkernel_generic_cobalt_generic_cobalt_update_from_source__F1L3510_2_","1","13","(128, 1, 1)","(9600, 1, 1)","0","9.0","Launch Statistics","Dynamic Shared Memory Per Block","byte/block","0",
"0","2995846","MOM6SIS2","127.0.0.1","nvkernel_generic_cobalt_generic_cobalt_update_from_source__F1L3510_2_","1","13","(128, 1, 1)","(9600, 1, 1)","0","9.0","Launch Statistics","Static Shared Memory Per Block","byte/block","20",
"0","2995846","MOM6SIS2","127.0.0.1","nvkernel_generic_cobalt_generic_cobalt_update_from_source__F1L3510_2_","1","13","(128, 1, 1)","(9600, 1, 1)","0","9.0","Launch Statistics","# SMs","SM","132",
"0","2995846","MOM6SIS2","127.0.0.1","nvkernel_generic_cobalt_generic_cobalt_update_from_source__F1L3510_2_","1","13","(128, 1, 1)","(9600, 1, 1)","0","9.0","Launch Statistics","Threads","thread","1228800",
"0","2995846","MOM6SIS2","127.0.0.1","nvkernel_generic_cobalt_generic_cobalt_update_from_source__F1L3510_2_","1","13","(128, 1, 1)","(9600, 1, 1)","0","9.0","Launch Statistics","Uses Green Context","","0",
"0","2995846","MOM6SIS2","127.0.0.1","nvkernel_generic_cobalt_generic_cobalt_update_from_source__F1L3510_2_","1","13","(128, 1, 1)","(9600, 1, 1)","0","9.0","Launch Statistics","Waves Per SM","","10.39",
"0","2995846","MOM6SIS2","127.0.0.1","nvkernel_generic_cobalt_generic_cobalt_update_from_source__F1L3510_2_","1","13","(128, 1, 1)","(9600, 1, 1)","0","9.0","Occupancy","Max Active Clusters","cluster","0",
"0","2995846","MOM6SIS2","127.0.0.1","nvkernel_generic_cobalt_generic_cobalt_update_from_source__F1L3510_2_","1","13","(128, 1, 1)","(9600, 1, 1)","0","9.0","Occupancy","Max Cluster Size","block","8",
"0","2995846","MOM6SIS2","127.0.0.1","nvkernel_generic_cobalt_generic_cobalt_update_from_source__F1L3510_2_","1","13","(128, 1, 1)","(9600, 1, 1)","0","9.0","Occupancy","Overall GPU Occupancy","%","0",
"0","2995846","MOM6SIS2","127.0.0.1","nvkernel_generic_cobalt_generic_cobalt_update_from_source__F1L3510_2_","1","13","(128, 1, 1)","(9600, 1, 1)","0","9.0","Occupancy","Cluster Occupancy","%","0",
"0","2995846","MOM6SIS2","127.0.0.1","nvkernel_generic_cobalt_generic_cobalt_update_from_source__F1L3510_2_","1","13","(128, 1, 1)","(9600, 1, 1)","0","9.0","Occupancy","Block Limit Barriers","block","32",
"0","2995846","MOM6SIS2","127.0.0.1","nvkernel_generic_cobalt_generic_cobalt_update_from_source__F1L3510_2_","1","13","(128, 1, 1)","(9600, 1, 1)","0","9.0","Occupancy","Block Limit SM","block","32",
"0","2995846","MOM6SIS2","127.0.0.1","nvkernel_generic_cobalt_generic_cobalt_update_from_source__F1L3510_2_","1","13","(128, 1, 1)","(9600, 1, 1)","0","9.0","Occupancy","Block Limit Registers","block","7",
"0","2995846","MOM6SIS2","127.0.0.1","nvkernel_generic_cobalt_generic_cobalt_update_from_source__F1L3510_2_","1","13","(128, 1, 1)","(9600, 1, 1)","0","9.0","Occupancy","Block Limit Shared Mem","block","14",
"0","2995846","MOM6SIS2","127.0.0.1","nvkernel_generic_cobalt_generic_cobalt_update_from_source__F1L3510_2_","1","13","(128, 1, 1)","(9600, 1, 1)","0","9.0","Occupancy","Block Limit Warps","block","16",
"0","2995846","MOM6SIS2","127.0.0.1","nvkernel_generic_cobalt_generic_cobalt_update_from_source__F1L3510_2_","1","13","(128, 1, 1)","(9600, 1, 1)","0","9.0","Occupancy","Theoretical Active Warps per SM","warp","28",
"0","2995846","MOM6SIS2","127.0.0.1","nvkernel_generic_cobalt_generic_cobalt_update_from_source__F1L3510_2_","1","13","(128, 1, 1)","(9600, 1, 1)","0","9.0","Occupancy","Theoretical Occupancy","%","43.75",
"0","2995846","MOM6SIS2","127.0.0.1","nvkernel_generic_cobalt_generic_cobalt_update_from_source__F1L3510_2_","1","13","(128, 1, 1)","(9600, 1, 1)","0","9.0","Occupancy","Achieved Occupancy","%","43.48",
"0","2995846","MOM6SIS2","127.0.0.1","nvkernel_generic_cobalt_generic_cobalt_update_from_source__F1L3510_2_","1","13","(128, 1, 1)","(9600, 1, 1)","0","9.0","Occupancy","Achieved Active Warps Per SM","warp","27.83",
"0","2995846","MOM6SIS2","127.0.0.1","nvkernel_generic_cobalt_generic_cobalt_update_from_source__F1L3510_2_","1","13","(128, 1, 1)","(9600, 1, 1)","0","9.0","Occupancy","","","","TheoreticalOccupancy","OPT","The 7.00 theoretical warps per scheduler this kernel can issue according to its occupancy are below the hardware maximum of 16. This kernel's theoretical occupancy (43.8%) is limited by the number of required registers.","global","35.98"
"0","2995846","MOM6SIS2","127.0.0.1","nvkernel_generic_cobalt_generic_cobalt_update_from_source__F1L3510_2_","1","13","(128, 1, 1)","(9600, 1, 1)","0","9.0","GPU and Memory Workload Distribution","Average DRAM Active Cycles","cycle","428147.33",
"0","2995846","MOM6SIS2","127.0.0.1","nvkernel_generic_cobalt_generic_cobalt_update_from_source__F1L3510_2_","1","13","(128, 1, 1)","(9600, 1, 1)","0","9.0","GPU and Memory Workload Distribution","Total DRAM Elapsed Cycles","cycle","1011036160",
"0","2995846","MOM6SIS2","127.0.0.1","nvkernel_generic_cobalt_generic_cobalt_update_from_source__F1L3510_2_","1","13","(128, 1, 1)","(9600, 1, 1)","0","9.0","GPU and Memory Workload Distribution","Average L1 Active Cycles","cycle","8251123.45",
"0","2995846","MOM6SIS2","127.0.0.1","nvkernel_generic_cobalt_generic_cobalt_update_from_source__F1L3510_2_","1","13","(128, 1, 1)","(9600, 1, 1)","0","9.0","GPU and Memory Workload Distribution","Total L1 Elapsed Cycles","cycle","1146105390",
"0","2995846","MOM6SIS2","127.0.0.1","nvkernel_generic_cobalt_generic_cobalt_update_from_source__F1L3510_2_","1","13","(128, 1, 1)","(9600, 1, 1)","0","9.0","GPU and Memory Workload Distribution","Average L2 Active Cycles","cycle","4522068.53",
"0","2995846","MOM6SIS2","127.0.0.1","nvkernel_generic_cobalt_generic_cobalt_update_from_source__F1L3510_2_","1","13","(128, 1, 1)","(9600, 1, 1)","0","9.0","GPU and Memory Workload Distribution","Total L2 Elapsed Cycles","cycle","918532656",
"0","2995846","MOM6SIS2","127.0.0.1","nvkernel_generic_cobalt_generic_cobalt_update_from_source__F1L3510_2_","1","13","(128, 1, 1)","(9600, 1, 1)","0","9.0","GPU and Memory Workload Distribution","Average SM Active Cycles","cycle","8251123.45",
"0","2995846","MOM6SIS2","127.0.0.1","nvkernel_generic_cobalt_generic_cobalt_update_from_source__F1L3510_2_","1","13","(128, 1, 1)","(9600, 1, 1)","0","9.0","GPU and Memory Workload Distribution","Total SM Elapsed Cycles","cycle","1146105390",
"0","2995846","MOM6SIS2","127.0.0.1","nvkernel_generic_cobalt_generic_cobalt_update_from_source__F1L3510_2_","1","13","(128, 1, 1)","(9600, 1, 1)","0","9.0","GPU and Memory Workload Distribution","Average SMSP Active Cycles","cycle","8228703.38",
"0","2995846","MOM6SIS2","127.0.0.1","nvkernel_generic_cobalt_generic_cobalt_update_from_source__F1L3510_2_","1","13","(128, 1, 1)","(9600, 1, 1)","0","9.0","GPU and Memory Workload Distribution","Total SMSP Elapsed Cycles","cycle","4584421560",
"0","2995846","MOM6SIS2","127.0.0.1","nvkernel_generic_cobalt_generic_cobalt_update_from_source__F1L3510_2_","1","13","(128, 1, 1)","(9600, 1, 1)","0","9.0","Source Counters","Branch Instructions Ratio","%","0.01",
"0","2995846","MOM6SIS2","127.0.0.1","nvkernel_generic_cobalt_generic_cobalt_update_from_source__F1L3510_2_","1","13","(128, 1, 1)","(9600, 1, 1)","0","9.0","Source Counters","Branch Instructions","inst","14380288",
"0","2995846","MOM6SIS2","127.0.0.1","nvkernel_generic_cobalt_generic_cobalt_update_from_source__F1L3510_2_","1","13","(128, 1, 1)","(9600, 1, 1)","0","9.0","Source Counters","Branch Efficiency","%","99.90",
"0","2995846","MOM6SIS2","127.0.0.1","nvkernel_generic_cobalt_generic_cobalt_update_from_source__F1L3510_2_","1","13","(128, 1, 1)","(9600, 1, 1)","0","9.0","Source Counters","Avg. Divergent Branches","","18.18",
"0","2995846","MOM6SIS2","127.0.0.1","nvkernel_generic_cobalt_generic_cobalt_update_from_source__F1L3510_2_","1","13","(128, 1, 1)","(9600, 1, 1)","0","9.0","SourceCounters","","","","UncoalescedGlobalAccess","OPT","This kernel has uncoalesced global accesses resulting in a total of 5222400 excessive sectors (7% of the total 70118400 sectors). Check the L2 Theoretical Sectors Global Excessive table for the primary source locations. The CUDA Programming Guide (https://docs.nvidia.com/cuda/cuda-c-programming-guide/index.html#device-memory-accesses) has additional information on reducing uncoalesced device memory accesses.","global","3.447"
"1","2995846","MOM6SIS2","127.0.0.1","nvkernel_generic_cobalt_generic_cobalt_update_from_source__F1L3640_4_","1","13","(128, 1, 1)","(128, 1, 1)","0","9.0","GPU Speed Of Light Throughput","DRAM Frequency","Ghz","2.62",
"1","2995846","MOM6SIS2","127.0.0.1","nvkernel_generic_cobalt_generic_cobalt_update_from_source__F1L3640_4_","1","13","(128, 1, 1)","(128, 1, 1)","0","9.0","GPU Speed Of Light Throughput","SM Frequency","Ghz","1.08",
"1","2995846","MOM6SIS2","127.0.0.1","nvkernel_generic_cobalt_generic_cobalt_update_from_source__F1L3640_4_","1","13","(128, 1, 1)","(128, 1, 1)","0","9.0","GPU Speed Of Light Throughput","Elapsed Cycles","cycle","13542590",
"1","2995846","MOM6SIS2","127.0.0.1","nvkernel_generic_cobalt_generic_cobalt_update_from_source__F1L3640_4_","1","13","(128, 1, 1)","(128, 1, 1)","0","9.0","GPU Speed Of Light Throughput","Memory Throughput","%","0.76",
"1","2995846","MOM6SIS2","127.0.0.1","nvkernel_generic_cobalt_generic_cobalt_update_from_source__F1L3640_4_","1","13","(128, 1, 1)","(128, 1, 1)","0","9.0","GPU Speed Of Light Throughput","DRAM Throughput","%","0.46",
