"ID","Process ID","Process Name","Host Name","Kernel Name","Context","Stream","Block Size","Grid Size","Device","CC","c2clink__enabled_mask","c2clink__present","device__attribute_architecture","device__attribute_async_engine_count","device__attribute_can_flush_remote_writes","device__attribute_can_map_host_memory","device__attribute_can_tex2d_gather","device__attribute_can_use_64_bit_stream_mem_ops","device__attribute_can_use_64_bit_stream_mem_ops_v1","device__attribute_can_use_host_pointer_for_registered_mem","device__attribute_can_use_stream_mem_ops_v1","device__attribute_can_use_stream_wait_value_nor","device__attribute_can_use_stream_wait_value_nor_v1","device__attribute_chip","device__attribute_clock_rate","device__attribute_cluster_launch","device__attribute_compute_capability_major","device__attribute_compute_capability_minor","device__attribute_compute_mode","device__attribute_compute_preemption_supported","device__attribute_concurrent_kernels","device__attribute_concurrent_managed_access","device__attribute_confidential_computing_mode","device__attribute_cooperative_launch","device__attribute_cooperative_multi_device_launch","device__attribute_deferred_mapping_cuda_array_supported","device__attribute_device_index","device__attribute_direct_managed_mem_access_from_host","device__attribute_display_name","device__attribute_dma_buf_supported","device__attribute_ecc_enabled","device__attribute_fb_bus_width","device__attribute_fbp_count","device__attribute_generic_compression_supported","device__attribute_global_l1_cache_supported","device__attribute_global_memory_bus_width","device__attribute_gpu_direct_rdma_flush_writes_options","device__attribute_gpu_direct_rdma_supported","device__attribute_gpu_direct_rdma_with_cuda_vmm_supported","device__attribute_gpu_direct_rdma_writes_ordering","device__attribute_gpu_overlap","device__attribute_gpu_pci_device_id","device__attribute_gpu_pci_ext_device_id","device__attribute_gpu_pci_ext_downstream_link_rate","device__attribute_gpu_pci_ext_downstream_link_width","device__attribute_gpu_pci_ext_gen","device__attribute_gpu_pci_ext_gpu_gen","device__attribute_gpu_pci_ext_gpu_link_rate","device__attribute_gpu_pci_ext_gpu_link_width","device__attribute_gpu_pci_revision_id","device__attribute_gpu_pci_sub_system_id","device__attribute_handle_type_posix_file_descriptor_supported","device__attribute_handle_type_win32_handle_supported","device__attribute_handle_type_win32_kmt_handle_supported","device__attribute_host_native_atomic_supported","device__attribute_host_numa_id","device__attribute_host_register_supported","device__attribute_implementation","device__attribute_integrated","device__attribute_ipc_event_supported","device__attribute_kernel_exec_timeout","device__attribute_l2_cache_size","device__attribute_l2s_count","device__attribute_limits_max_cta_per_sm","device__attribute_local_l1_cache_supported","device__attribute_managed_memory","device__attribute_max_access_policy_window_size","device__attribute_max_block_dim_x","device__attribute_max_block_dim_y","device__attribute_max_block_dim_z","device__attribute_max_blocks_per_multiprocessor","device__attribute_max_gpu_frequency_khz","device__attribute_max_grid_dim_x","device__attribute_max_grid_dim_y","device__attribute_max_grid_dim_z","device__attribute_max_ipc_per_multiprocessor","device__attribute_max_ipc_per_scheduler","device__attribute_max_mem_frequency_khz","device__attribute_max_persisting_l2_cache_size","device__attribute_max_pitch","device__attribute_max_registers_per_block","device__attribute_max_registers_per_multiprocessor","device__attribute_max_registers_per_thread","device__attribute_max_shared_memory_per_block","device__attribute_max_shared_memory_per_block_optin","device__attribute_max_shared_memory_per_multiprocessor","device__attribute_max_threads_per_block","device__attribute_max_threads_per_multiprocessor","device__attribute_max_warps_per_multiprocessor","device__attribute_max_warps_per_scheduler","device__attribute_maximum_surface1d_layered_layers","device__attribute_maximum_surface1d_layered_width","device__attribute_maximum_surface1d_width","device__attribute_maximum_surface2d_height","device__attribute_maximum_surface2d_layered_height","device__attribute_maximum_surface2d_layered_layers","device__attribute_maximum_surface2d_layered_width","device__attribute_maximum_surface2d_width","device__attribute_maximum_surface3d_depth","device__attribute_maximum_surface3d_height","device__attribute_maximum_surface3d_width","device__attribute_maximum_surfacecubemap_layered_layers","device__attribute_maximum_surfacecubemap_layered_width","device__attribute_maximum_surfacecubemap_width","device__attribute_maximum_texture1d_layered_layers","device__attribute_maximum_texture1d_layered_width","device__attribute_maximum_texture1d_linear_width","device__attribute_maximum_texture1d_mipmapped_width","device__attribute_maximum_texture1d_width","device__attribute_maximum_texture2d_gather_height","device__attribute_maximum_texture2d_gather_width","device__attribute_maximum_texture2d_height","device__attribute_maximum_texture2d_layered_height","device__attribute_maximum_texture2d_layered_layers","device__attribute_maximum_texture2d_layered_width","device__attribute_maximum_texture2d_linear_height","device__attribute_maximum_texture2d_linear_pitch","device__attribute_maximum_texture2d_linear_width","device__attribute_maximum_texture2d_mipmapped_height","device__attribute_maximum_texture2d_mipmapped_width","device__attribute_maximum_texture2d_width","device__attribute_maximum_texture3d_depth","device__attribute_maximum_texture3d_depth_alternate","device__attribute_maximum_texture3d_height","device__attribute_maximum_texture3d_height_alternate","device__attribute_maximum_texture3d_width","device__attribute_maximum_texture3d_width_alternate","device__attribute_maximum_texturecubemap_layered_layers","device__attribute_maximum_texturecubemap_layered_width","device__attribute_maximum_texturecubemap_width","device__attribute_mem_sync_domain_count","device__attribute_memory_clock_rate","device__attribute_memory_pools_supported","device__attribute_mempool_supported_handle_types","device__attribute_mps_enabled","device__attribute_multi_gpu_board","device__attribute_multi_gpu_board_group_id","device__attribute_multicast_supported","device__attribute_multiprocessor_count","device__attribute_num_l2s_per_fbp","device__attribute_num_schedulers_per_multiprocessor","device__attribute_num_tex_per_multiprocessor","device__attribute_numa_config","device__attribute_pageable_memory_access","device__attribute_pageable_memory_access_uses_host_page_tables","device__attribute_pci_bus_id","device__attribute_pci_device_id","device__attribute_pci_domain_id","device__attribute_ram_location","device__attribute_ram_type","device__attribute_reserved_shared_memory_per_block","device__attribute_sass_level","device__attribute_single_to_double_precision_perf_ratio","device__attribute_sparse_cuda_array_supported","device__attribute_stream_priorities_supported","device__attribute_surface_alignment","device__attribute_tcc_driver","device__attribute_tensor_map_access_supported","device__attribute_texture_alignment","device__attribute_texture_pitch_alignment","device__attribute_total_constant_memory","device__attribute_total_memory","device__attribute_unified_addressing","device__attribute_unified_function_pointers","device__attribute_virtual_address_management_supported","device__attribute_warp_size","dram__bytes.avg","dram__bytes.max","dram__bytes.min","dram__bytes.sum","gpu__time_duration.avg","gpu__time_duration.max","gpu__time_duration.min","gpu__time_duration.sum","launch__block_dim_x","launch__block_dim_y","launch__block_dim_z","launch__block_size","launch__cluster_dim_x","launch__cluster_dim_y","launch__cluster_dim_z","launch__cluster_max_active","launch__cluster_max_potential_size","launch__cluster_scheduling_policy","launch__cluster_size","launch__context_id","launch__device_id","launch__func_cache_config","launch__function_pcs","launch__grid_dim_x","launch__grid_dim_y","launch__grid_dim_z","launch__grid_size","launch__kernel_name","launch__occupancy_cluster_gpu_pct","launch__occupancy_cluster_pct","launch__occupancy_limit_barriers","launch__occupancy_limit_blocks","launch__occupancy_limit_registers","launch__occupancy_limit_shared_mem","launch__occupancy_limit_warps","launch__occupancy_per_block_size","launch__occupancy_per_cluster_size","launch__occupancy_per_register_count","launch__occupancy_per_shared_mem_size","launch__registers_per_thread","launch__registers_per_thread_allocated","launch__shared_mem_config_size","launch__shared_mem_per_block","launch__shared_mem_per_block_allocated","launch__shared_mem_per_block_driver","launch__shared_mem_per_block_dynamic","launch__shared_mem_per_block_static","launch__sm_count","launch__stream_id","launch__thread_count","launch__uses_cdp","launch__uses_green_context","launch__uses_vgpu","launch__waves_per_multiprocessor","numa__cpu_affinity","numa__dev_display_name_all","numa__id_cpu","numa__id_memory","nvlink__bandwidth","nvlink__count_logical","nvlink__count_physical","nvlink__destination_ports","nvlink__dev0Id","nvlink__dev0type","nvlink__dev1Id","nvlink__dev1type","nvlink__dev_display_name_all","nvlink__enabled_mask","nvlink__is_direct_link","nvlink__is_nvswitch_connected","nvlink__max_count","nvlink__peer_access","nvlink__peer_atomic","nvlink__source_ports","nvlink__system_access","nvlink__system_atomic","profiler__perfworks_session_reuse","profiler__replayer_bytes_mem_accessible.avg","profiler__replayer_bytes_mem_accessible.max","profiler__replayer_bytes_mem_accessible.min","profiler__replayer_bytes_mem_accessible.sum","profiler__replayer_bytes_mem_backed_up.avg","profiler__replayer_bytes_mem_backed_up.max","profiler__replayer_bytes_mem_backed_up.min","profiler__replayer_bytes_mem_backed_up.sum","profiler__replayer_passes","profiler__replayer_passes_type_warmup","sm__maximum_warps_avg_per_active_cycle","sm__maximum_warps_per_active_cycle_pct","sm__sass_thread_inst_executed_op_dadd_pred_on.avg","sm__sass_thread_inst_executed_op_dadd_pred_on.max","sm__sass_thread_inst_executed_op_dadd_pred_on.min","sm__sass_thread_inst_executed_op_dadd_pred_on.sum","sm__sass_thread_inst_executed_op_dfma_pred_on.avg","sm__sass_thread_inst_executed_op_dfma_pred_on.max","sm__sass_thread_inst_executed_op_dfma_pred_on.min","sm__sass_thread_inst_executed_op_dfma_pred_on.sum","sm__sass_thread_inst_executed_op_dmul_pred_on.avg","sm__sass_thread_inst_executed_op_dmul_pred_on.max","sm__sass_thread_inst_executed_op_dmul_pred_on.min","sm__sass_thread_inst_executed_op_dmul_pred_on.sum","smsp__maximum_warps_avg_per_active_cycle"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Mbyte","Mbyte","Mbyte","Gbyte","ms","ms","ms","ms","block","block","block","","","","","cluster","block","","","","","","","","","","","","%","%","block","block","block","block","block","","","","","register/thread","register/thread","Kbyte","Kbyte/block","Kbyte/block","Kbyte/block","byte/block","byte/block","SM","","thread","","","","","","","","","","","","","","","","","","","","","","","","","","","","Gbyte","Gbyte","Gbyte","Gbyte","Gbyte","Gbyte","Gbyte","Gbyte","pass","pass","warp","%","inst","inst","inst","inst","inst","inst","inst","inst","inst","inst","inst","inst","warp"
"0","2996579","MOM6SIS2","127.0.0.1","nvkernel_generic_cobalt_generic_cobalt_update_from_source__F1L3510_2_","1","13","(128, 1, 1)","(9600, 1, 1)","0","9.0","0","0","384","3","0","1","1","1","0","1","0","1","0","384","1785000","1","9","0","0","1","1","1","No-CC","1","1","1","0","0","NVIDIA H100 NVL","1","1","6016","12","1","1","6016","1","1","1","100","1","589369566","8993","32000","16","4","4","32000","16","161","406393054","1","0","0","0","2","1","384","0","1","0","62914560","96","32","1","1","134217728","1024","1024","64","32","1785000","2147483647","65535","65535","4","1","2619000","39321600","2147483647","65536","65536","255","49152","232448","233472","1024","2048","64","16","2048","32768","32768","65536","32768","2048","32768","131072","16384","16384","16384","2046","32768","32768","2048","32768","268435456","32768","131072","32768","32768","65536","32768","2048","32768","65000","2097120","131072","32768","32768","131072","16384","32768","16384","8192","16384","8192","2046","32768","32768","4","2619000","1","9","0","0","0","0","132","8","4","1","0","1","0","33","0","0","1","0","1024","9","2","1","1","512","0","1","512","32","65536","99951443968","1","1","1","32","13.671488","14.179584","7.037696","0.656231","8.036832","8.036832","8.036832","8.036832","128","1","1","128","0","0","0","0","8","PolicySpread","0","1","0","CachePreferNone","69027010779904","9600","1","1","9600","0","0","0","32.000000","32.000000","7.000000","14.000000","16.000000","1306","0","5528","2040","72","9216.000000","16.384000","1.044000","1.152000","1.024000","0","20","132","13","1228800","0","0","0","10.39","1","1","1","1","0","0","0","0","0","0","0","0","1","0","0","0","18","0","0","0","0","0","0","1.833962","1.833962","1.833962","7.335847","1.833962","1.833962","1.833962","7.335847","4.000000","1.000000","28.000000","43.750000","1936290.909091","2050048.000000","1863680.000000","255590400.000000","3891200.000000","4119808.000000","3745280.000000","513638400.000000","921600.000000","975744.000000","887040.000000","121651200.000000","7.000000"
"1","2996579","MOM6SIS2","127.0.0.1","nvkernel_generic_cobalt_generic_cobalt_update_from_source__F1L3640_4_","1","13","(128, 1, 1)","(128, 1, 1)","0","9.0","0","0","384","3","0","1","1","1","0","1","0","1","0","384","1785000","1","9","0","0","1","1","1","No-CC","1","1","1","0","0","NVIDIA H100 NVL","1","1","6016","12","1","1","6016","1","1","1","100","1","589369566","8993","32000","16","4","4","32000","16","161","406393054","1","0","0","0","2","1","384","0","1","0","62914560","96","32","1","1","134217728","1024","1024","64","32","1785000","2147483647","65535","65535","4","1","2619000","39321600","2147483647","65536","65536","255","49152","232448","233472","1024","2048","64","16","2048","32768","32768","65536","32768","2048","32768","131072","16384","16384","16384","2046","32768","32768","2048","32768","268435456","32768","131072","32768","32768","65536","32768","2048","32768","65000","2097120","131072","32768","32768","131072","16384","32768","16384","8192","16384","8192","2046","32768","32768","4","2619000","1","9","0","0","0","0","132","8","4","1","0","1","0","33","0","0","1","0","1024","9","2","1","1","512","0","1","512","32","65536","99951443968","1","1","1","32","4.405221","4.534528","2.238976","0.211451","12.538400","12.538400","12.538400","12.538400","128","1","1","128","0","0","0","0","8","PolicySpread","0","1","0","CachePreferNone","46014406040576","128","1","1","128","0","0","0","32.000000","32.000000","2.000000","7.000000","16.000000","117","0","4252","1856","255","32768.000000","8.192000","1.044000","1.152000","1.024000","0","20","132","13","16384","0","0","0","0.48","1","1","1","1","0","0","0","0","0","0","0","0","1","0","0","0","18","0","0","0","0","0","0","1.834355","1.834355","1.834355","7.337419","1.834355","1.834355","1.834355","7.337419","4.000000","1.000000","8.000000","12.500000","242408.727273","249984.000000","0.000000","31997952.000000","1708528.484848","1761920.000000","0.000000","225525760.000000","359455.030303","370688.000000","0.000000","47448064.000000","2.000000"
"2","2996579","MOM6SIS2","127.0.0.1","nvkernel_generic_cobalt_generic_cobalt_update_from_source__F1L3734_6_","1","13","(128, 1, 1)","(9600, 1, 1)","0","9.0","0","0","384","3","0","1","1","1","0","1","0","1","0","384","1785000","1","9","0","0","1","1","1","No-CC","1","1","1","0","0","NVIDIA H100 NVL","1","1","6016","12","1","1","6016","1","1","1","100","1","589369566","8993","32000","16","4","4","32000","16","161","406393054","1","0","0","0","2","1","384","0","1","0","62914560","96","32","1","1","134217728","1024","1024","64","32","1785000","2147483647","65535","65535","4","1","2619000","39321600","2147483647","65536","65536","255","49152","232448","233472","1024","2048","64","16","2048","32768","32768","65536","32768","2048","32768","131072","16384","16384","16384","2046","32768","32768","2048","32768","268435456","32768","131072","32768","32768","65536","32768","2048","32768","65000","2097120","131072","32768","32768","131072","16384","32768","16384","8192","16384","8192","2046","32768","32768","4","2619000","1","9","0","0","0","0","132","8","4","1","0","1","0","33","0","0","1","0","1024","9","2","1","1","512","0","1","512","32","65536","99951443968","1","1","1","32","3.158544","3.277312","1.608192","0.151610","1.658368","1.658368","1.658368","1.658368","128","1","1","128","0","0","0","0","8","PolicySpread","0","1","0","CachePreferNone","46014405406464","9600","1","1","9600","0","0","0","32.000000","32.000000","6.000000","14.000000","16.000000","976","0","5528","2020","74","10240.000000","16.384000","1.044000","1.152000","1.024000","0","20","132","13","1228800","0","0","0","12.12","1","1","1","1","0","0","0","0","0","0","0","0","1","0","0","0","18","0","0","0","0","0","0","1.834355","1.834355","1.834355","7.337421","1.834355","1.834355","1.834355","7.337421","4.000000","1.000000","24.000000","37.500000","93090.909091","99840.000000","92160.000000","12288000.000000","0.000000","0.000000","0.000000","0.000000","139636.363636","149760.000000","138240.000000","18432000.000000","6.000000"
"3","2996579","MOM6SIS2","127.0.0.1","nvkernel_generic_cobalt_generic_cobalt_update_from_source__F1L3776_8_","1","13","(128, 1, 1)","(9600, 1, 1)","0","9.0","0","0","384","3","0","1","1","1","0","1","0","1","0","384","1785000","1","9","0","0","1","1","1","No-CC","1","1","1","0","0","NVIDIA H100 NVL","1","1","6016","12","1","1","6016","1","1","1","100","1","589369566","8993","32000","16","4","4","32000","16","161","406393054","1","0","0","0","2","1","384","0","1","0","62914560","96","32","1","1","134217728","1024","1024","64","32","1785000","2147483647","65535","65535","4","1","2619000","39321600","2147483647","65536","65536","255","49152","232448","233472","1024","2048","64","16","2048","32768","32768","65536","32768","2048","32768","131072","16384","16384","16384","2046","32768","32768","2048","32768","268435456","32768","131072","32768","32768","65536","32768","2048","32768","65000","2097120","131072","32768","32768","131072","16384","32768","16384","8192","16384","8192","2046","32768","32768","4","2619000","1","9","0","0","0","0","132","8","4","1","0","1","0","33","0","0","1","0","1024","9","2","1","1","512","0","1","512","32","65536","99951443968","1","1","1","32","11.636464","11.998976","5.928960","0.558550","89.680672","89.680672","89.680672","89.680672","128","1","1","128","0","0","0","0","8","PolicySpread","0","1","0","CachePreferNone","46014405458432","9600","1","1","9600","0","0","0","32.000000","32.000000","3.000000","7.000000","16.000000","251","0","4252","1880","130","17408.000000","8.192000","1.044000","1.152000","1.024000","0","20","132","13","1228800","0","0","0","24.24","1","1","1","1","0","0","0","0","0","0","0","0","1","0","0","0","18","0","0","0","0","0","0","1.834355","1.834355","1.834355","7.337421","1.834355","1.834355","1.834355","7.337421","4.000000","1.000000","12.000000","18.750000","10174836.363636","10492800.000000","10073088.000000","1343078400.000000","32423563.636364","33436800.000000","32099328.000000","4279910400.000000","9951418.181818","10262400.000000","9851904.000000","1313587200.000000","3.000000"
"4","2996579","MOM6SIS2","127.0.0.1","nvkernel_generic_cobalt_generic_cobalt_update_from_source__F1L3858_10_","1","13","(128, 1, 1)","(65536, 1, 1)","0","9.0","0","0","384","3","0","1","1","1","0","1","0","1","0","384","1785000","1","9","0","0","1","1","1","No-CC","1","1","1","0","0","NVIDIA H100 NVL","1","1","6016","12","1","1","6016","1","1","1","100","1","589369566","8993","32000","16","4","4","32000","16","161","406393054","1","0","0","0","2","1","384","0","1","0","62914560","96","32","1","1","134217728","1024","1024","64","32","1785000","2147483647","65535","65535","4","1","2619000","39321600","2147483647","65536","65536","255","49152","232448","233472","1024","2048","64","16","2048","32768","32768","65536","32768","2048","32768","131072","16384","16384","16384","2046","32768","32768","2048","32768","268435456","32768","131072","32768","32768","65536","32768","2048","32768","65000","2097120","131072","32768","32768","131072","16384","32768","16384","8192","16384","8192","2046","32768","32768","4","2619000","1","9","0","0","0","0","132","8","4","1","0","1","0","33","0","0","1","0","1024","9","2","1","1","512","0","1","512","32","65536","99951443968","1","1","1","32","0.493259","0.563456","0.252416","0.023676","46.067616","46.067616","46.067616","46.067616","128","1","1","128","0","0","0","0","8","PolicySpread","0","1","0","CachePreferNone","46014405365248","65536","1","1","65536","0","0","0","32.000000","32.000000","5.000000","14.000000","16.000000","680","0","5528","1996","90","12288.000000","16.384000","1.128000","1.152000","1.024000","0","104","132","13","8388608","0","0","0","99.30","1","1","1","1","0","0","0","0","0","0","0","0","1","0","0","0","18","0","0","0","0","0","0","1.834355","1.834355","1.834355","7.337421","1.834355","1.834355","1.834355","7.337421","4.000000","1.000000","20.000000","31.250000","41704.727273","41916.000000","41580.000000","5505024.000000","97311.030303","97804.000000","97020.000000","12845056.000000","27803.151515","27944.000000","27720.000000","3670016.000000","5.000000"
"5","2996579","MOM6SIS2","127.0.0.1","nvkernel_generic_cobalt_generic_cobalt_update_from_source__F1L3873_12_","1","13","(128, 1, 1)","(38400, 1, 1)","0","9.0","0","0","384","3","0","1","1","1","0","1","0","1","0","384","1785000","1","9","0","0","1","1","1","No-CC","1","1","1","0","0","NVIDIA H100 NVL","1","1","6016","12","1","1","6016","1","1","1","100","1","589369566","8993","32000","16","4","4","32000","16","161","406393054","1","0","0","0","2","1","384","0","1","0","62914560","96","32","1","1","134217728","1024","1024","64","32","1785000","2147483647","65535","65535","4","1","2619000","39321600","2147483647","65536","65536","255","49152","232448","233472","1024","2048","64","16","2048","32768","32768","65536","32768","2048","32768","131072","16384","16384","16384","2046","32768","32768","2048","32768","268435456","32768","131072","32768","32768","65536","32768","2048","32768","65000","2097120","131072","32768","32768","131072","16384","32768","16384","8192","16384","8192","2046","32768","32768","4","2619000","1","9","0","0","0","0","132","8","4","1","0","1","0","33","0","0","1","0","1024","9","2","1","1","512","0","1","512","32","65536","99951443968","1","1","1","32","2.528187","2.638848","1.286400","0.121353","2.411136","2.411136","2.411136","2.411136","128","1","1","128","0","0","0","0","8","PolicySpread","0","1","0","CachePreferNone","46014406000384","38400","1","1","38400","0","0","0","32.000000","32.000000","6.000000","14.000000","16.000000","976","0","5528","2020","74","10240.000000","16.384000","1.044000","1.152000","1.024000","0","20","132","13","4915200","0","0","0","48.48","1","1","1","1","0","0","0","0","0","0","0","0","1","0","0","0","18","0","0","0","0","0","0","1.834355","1.834355","1.834355","7.337421","1.834355","1.834355","1.834355","7.337421","4.000000","1.000000","24.000000","37.500000","74472.727273","75264.000000","72192.000000","9830400.000000","0.000000","0.000000","0.000000","0.000000","111709.090909","112896.000000","108288.000000","14745600.000000","6.000000"
"6","2996579","MOM6SIS2","127.0.0.1","nvkernel_generic_cobalt_generic_cobalt_update_from_source__F1L3893_14_","1","13","(128, 1, 1)","(9600, 1, 1)","0","9.0","0","0","384","3","0","1","1","1","0","1","0","1","0","384","1785000","1","9","0","0","1","1","1","No-CC","1","1","1","0","0","NVIDIA H100 NVL","1","1","6016","12","1","1","6016","1","1","1","100","1","589369566","8993","32000","16","4","4","32000","16","161","406393054","1","0","0","0","2","1","384","0","1","0","62914560","96","32","1","1","134217728","1024","1024","64","32","1785000","2147483647","65535","65535","4","1","2619000","39321600","2147483647","65536","65536","255","49152","232448","233472","1024","2048","64","16","2048","32768","32768","65536","32768","2048","32768","131072","16384","16384","16384","2046","32768","32768","2048","32768","268435456","32768","131072","32768","32768","65536","32768","2048","32768","65000","2097120","131072","32768","32768","131072","16384","32768","16384","8192","16384","8192","2046","32768","32768","4","2619000","1","9","0","0","0","0","132","8","4","1","0","1","0","33","0","0","1","0","1024","9","2","1","1","512","0","1","512","32","65536","99951443968","1","1","1","32","6.885381","7.144448","3.540480","0.330498","3.909984","3.909984","3.909984","3.909984","128","1","1","128","0","0","0","0","8","PolicySpread","0","1","0","CachePreferNone","46014406247936","9600","1","1","9600","0","0","0","32.000000","32.000000","9.000000","28.000000","16.000000","1932","0","5792","2312","50","7168.000000","32.768000","1.044000","1.152000","1.024000","0","20","132","13","1228800","0","0","0","8.08","1","1","1","1","0","0","0","0","0","0","0","0","1","0","0","0","18","0","0","0","0","0","0","1.834355","1.834355","1.834355","7.337421","1.834355","1.834355","1.834355","7.337421","4.000000","1.000000","36.000000","56.250000","260654.545455","275968.000000","250880.000000","34406400.000000","390981.818182","413952.000000","376320.000000","51609600.000000","335127.272727","354816.000000","322560.000000","44236800.000000","9.000000"
"7","2996579","MOM6SIS2","127.0.0.1","nvkernel_generic_cobalt_generic_cobalt_update_from_source__F1L3931_16_","1","13","(128, 1, 1)","(9600, 1, 1)","0","9.0","0","0","384","3","0","1","1","1","0","1","0","1","0","384","1785000","1","9","0","0","1","1","1","No-CC","1","1","1","0","0","NVIDIA H100 NVL","1","1","6016","12","1","1","6016","1","1","1","100","1","589369566","8993","32000","16","4","4","32000","16","161","406393054","1","0","0","0","2","1","384","0","1","0","62914560","96","32","1","1","134217728","1024","1024","64","32","1785000","2147483647","65535","65535","4","1","2619000","39321600","2147483647","65536","65536","255","49152","232448","233472","1024","2048","64","16","2048","32768","32768","65536","32768","2048","32768","131072","16384","16384","16384","2046","32768","32768","2048","32768","268435456","32768","131072","32768","32768","65536","32768","2048","32768","65000","2097120","131072","32768","32768","131072","16384","32768","16384","8192","16384","8192","2046","32768","32768","4","2619000","1","9","0","0","0","0","132","8","4","1","0","1","0","33","0","0","1","0","1024","9","2","1","1","512","0","1","512","32","65536","99951443968","1","1","1","32","6.619445","6.884096","3.422208","0.317733","1.633248","1.633248","1.633248","1.633248","128","1","1","128","0","0","0","0","8","PolicySpread","0","1","0","CachePreferNone","46014405873152","9600","1","1","9600","0","0","0","32.000000","32.000000","10.000000","28.000000","16.000000","2104","0","5792","2340","48","6144.000000","32.768000","1.044000","1.152000","1.024000","0","20","132","13","1228800","0","0","0","7.27","1","1","1","1","0","0","0","0","0","0","0","0","1","0","0","0","18","0","0","0","0","0","0","1.834355","1.834355","1.834355","7.337421","1.834355","1.834355","1.834355","7.337421","4.000000","1.000000","40.000000","62.500000","83781.818182","85248.000000","79488.000000","11059200.000000","0.000000","0.000000","0.000000","0.000000","74472.727273","75776.000000","70656.000000","9830400.000000","10.000000"
"8","2996579","MOM6SIS2","127.0.0.1","nvkernel_generic_cobalt_generic_cobalt_update_from_source__F1L3956_18_","1","13","(128, 1, 1)","(9600, 1, 1)","0","9.0","0","0","384","3","0","1","1","1","0","1","0","1","0","384","1785000","1","9","0","0","1","1","1","No-CC","1","1","1","0","0","NVIDIA H100 NVL","1","1","6016","12","1","1","6016","1","1","1","100","1","589369566","8993","32000","16","4","4","32000","16","161","406393054","1","0","0","0","2","1","384","0","1","0","62914560","96","32","1","1","134217728","1024","1024","64","32","1785000","2147483647","65535","65535","4","1","2619000","39321600","2147483647","65536","65536","255","49152","232448","233472","1024","2048","64","16","2048","32768","32768","65536","32768","2048","32768","131072","16384","16384","16384","2046","32768","32768","2048","32768","268435456","32768","131072","32768","32768","65536","32768","2048","32768","65000","2097120","131072","32768","32768","131072","16384","32768","16384","8192","16384","8192","2046","32768","32768","4","2619000","1","9","0","0","0","0","132","8","4","1","0","1","0","33","0","0","1","0","1024","9","2","1","1","512","0","1","512","32","65536","99951443968","1","1","1","32","5.239376","5.457664","2.691840","0.251490","1.428544","1.428544","1.428544","1.428544","128","1","1","128","0","0","0","0","8","PolicySpread","0","1","0","CachePreferNone","46014405652224","9600","1","1","9600","0","0","0","32.000000","32.000000","9.000000","28.000000","16.000000","1932","0","5792","2312","50","7168.000000","32.768000","1.044000","1.152000","1.024000","0","20","132","13","1228800","0","0","0","8.08","1","1","1","1","0","0","0","0","0","0","0","0","1","0","0","0","18","0","0","0","0","0","0","1.834355","1.834355","1.834355","7.337421","1.834355","1.834355","1.834355","7.337421","4.000000","1.000000","36.000000","56.250000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","74472.727273","78848.000000","72704.000000","9830400.000000","9.000000"
